HOUSEHOLD_ID,COVERED,COV_LY,PRIVATE,AGE,INCOME,POVERTY_LEVEL,MEDICAID,SEX,EDUC,WORK,GRP,ETHNICITY,YEAR,FIPS,VIRGINIA,MALE,SUP2019,HIGHER_BAC,TREAT,POOREST,WHITE,OTHER_ETHNICITY
39177,1,1,1,19,3400,1,0,2,39,1,2,1,2017,51,1,0,0,1,0,1,1,0
39187,0,2,0,53,15600,2,0,2,42,1,2,1,2017,51,1,0,0,1,0,0,1,0
39256,0,2,0,24,16000,3,0,1,40,1,2,1,2017,51,1,1,0,1,0,1,1,0
39259,1,1,1,44,15000,2,0,1,39,1,2,4,2017,51,1,1,0,1,0,0,0,1
39288,1,1,0,50,11210,1,1,1,34,5,2,1,2017,51,1,1,0,0,0,1,1,0
39292,1,1,1,49,31000,3,0,2,40,1,1,7,2017,51,1,0,0,1,0,1,0,1
39292,1,1,1,53,9599,3,0,1,40,0,1,1,2017,51,1,1,0,1,0,1,1,0
39292,0,1,0,29,1656,3,0,1,38,0,2,1,2017,51,1,1,0,0,0,1,1,0
39294,1,1,1,61,11,1,0,2,42,0,2,1,2017,51,1,0,0,1,0,1,1,0
39295,1,1,1,64,12600,1,0,1,38,0,1,1,2017,51,1,1,0,0,0,1,1,0
39295,1,1,1,64,1152,1,0,2,41,0,1,1,2017,51,1,0,0,1,0,1,1,0
39303,1,1,1,30,18003,2,0,1,39,1,1,1,2017,51,1,1,0,1,0,0,1,0
39303,1,1,1,28,15000,2,0,2,34,0,1,1,2017,51,1,0,0,0,0,0,1,0
39304,0,2,0,48,0,1,0,2,44,0,2,1,2017,51,1,0,0,1,0,1,1,0
39304,0,2,0,39,0,1,0,1,43,0,2,1,2017,51,1,1,0,1,0,1,1,0
39309,0,2,0,23,11502,1,0,2,40,1,2,1,2017,51,1,0,0,1,0,1,1,0
39342,0,2,0,30,28500,2,0,1,39,1,2,4,2017,51,1,1,0,1,0,0,0,1
39342,0,2,0,27,6,2,0,2,39,0,2,4,2017,51,1,0,0,1,0,0,0,1
39348,0,2,0,28,450,1,0,2,40,0,2,4,2017,51,1,0,0,1,0,1,0,1
39348,0,2,0,24,6000,1,0,1,40,0,2,4,2017,51,1,1,0,1,0,1,0,1
39351,0,2,0,62,11500,1,0,1,39,1,2,2,2017,51,1,1,0,1,0,1,0,1
39355,0,2,0,29,1200,1,0,2,40,0,2,1,2017,51,1,0,0,1,0,1,1,0
39355,1,1,1,46,0,1,1,2,40,0,2,1,2017,51,1,0,0,1,0,1,1,0
39363,1,1,1,33,36000,3,0,2,42,1,1,1,2017,51,1,0,0,1,0,1,1,0
39363,1,1,0,45,5620,3,0,1,39,0,2,1,2017,51,1,1,0,1,0,1,1,0
39366,0,2,0,43,10801,1,0,2,43,1,2,2,2017,51,1,0,0,1,0,1,0,1
39371,0,2,0,24,4800,1,0,2,34,1,2,1,2017,51,1,0,0,0,0,1,1,0
39382,1,1,1,37,24000,3,0,2,40,0,2,1,2017,51,1,0,0,1,0,1,1,0
39382,1,1,1,54,3,3,0,1,39,0,2,1,2017,51,1,1,0,1,0,1,1,0
39393,1,1,1,37,32000,3,0,1,43,1,1,2,2017,51,1,1,0,1,0,1,0,1
39393,1,2,1,36,10005,3,0,2,39,1,2,2,2017,51,1,0,0,1,0,1,0,1
39419,0,2,0,53,0,1,0,1,40,0,2,1,2017,51,1,1,0,1,0,1,1,0
39420,1,1,1,25,16500,3,0,2,39,1,1,1,2017,51,1,0,0,1,0,1,1,0
39424,0,1,0,46,1727,1,0,2,36,1,2,2,2017,51,1,0,0,0,0,1,0,1
39424,1,1,0,25,2200,1,1,2,37,0,2,2,2017,51,1,0,0,0,0,1,0,1
39424,0,2,0,26,2200,1,0,2,36,0,2,2,2017,51,1,0,0,0,0,1,0,1
39437,1,1,1,20,10410,1,0,2,39,1,1,1,2017,51,1,0,0,1,0,1,1,0
39442,1,1,1,51,8321,3,0,1,39,1,2,1,2017,51,1,1,0,1,0,1,1,0
39452,1,1,0,32,5908,1,1,2,35,1,2,1,2017,51,1,0,0,0,0,1,1,0
39453,1,1,0,27,13184,2,1,2,41,1,2,2,2017,51,1,0,0,1,0,0,0,1
39454,0,2,0,41,1000,1,0,1,39,1,2,1,2017,51,1,1,0,1,0,1,1,0
39455,1,1,0,39,5424,1,1,2,43,1,2,1,2017,51,1,0,0,1,0,1,1,0
39467,1,1,0,54,7019,1,1,1,39,0,2,2,2017,51,1,1,0,1,0,1,0,1
39474,0,1,0,47,20000,2,0,2,37,1,1,1,2017,51,1,0,0,0,0,0,1,0
39485,0,2,0,39,0,1,0,2,35,0,2,1,2017,51,1,0,0,0,0,1,1,0
39493,1,1,0,50,11015,3,1,2,33,0,2,1,2017,51,1,0,0,0,0,1,1,0
39495,1,1,1,61,-3999,1,0,1,42,6,2,1,2017,51,1,1,0,1,0,1,1,0
39501,1,1,1,27,4500,1,0,1,39,0,2,1,2017,51,1,1,0,1,0,1,1,0
39512,0,2,0,31,1812,1,0,2,39,0,2,1,2017,51,1,0,0,1,0,1,1,0
39514,0,2,0,35,9100,1,0,2,32,0,2,1,2017,51,1,0,0,0,0,1,1,0
39516,0,2,0,36,28001,2,0,1,34,1,2,1,2017,51,1,1,0,0,0,0,1,0
39516,1,2,1,39,0,2,0,2,34,0,2,1,2017,51,1,0,0,0,0,0,1,0
39534,1,1,1,48,8665,1,0,2,39,1,1,2,2017,51,1,0,0,1,0,1,0,1
39539,1,1,0,35,22000,2,1,1,37,1,2,1,2017,51,1,1,0,0,0,0,1,0
39539,1,1,0,28,17804,2,1,2,39,1,2,6,2017,51,1,0,0,1,0,0,0,1
39541,1,1,1,45,28462,3,0,2,39,1,1,2,2017,51,1,0,0,1,0,1,0,1
43848,1,1,0,42,7200,3,1,2,39,0,2,1,2017,45,0,0,0,1,0,1,1,0
43848,1,1,1,47,28000,3,1,1,41,1,2,1,2017,45,0,1,0,1,0,1,1,0
43848,1,1,0,23,75,3,1,2,40,1,2,1,2017,45,0,0,0,1,0,1,1,0
43849,1,1,0,25,0,1,1,2,37,1,2,2,2017,45,0,0,0,0,0,1,0,1
43853,1,1,0,59,1800,1,0,2,40,0,2,2,2017,45,0,0,0,1,0,1,0,1
43854,1,1,0,43,0,1,1,2,40,0,2,1,2017,45,0,0,0,1,0,1,1,0
43855,1,1,1,37,42000,3,0,1,39,1,1,1,2017,45,0,1,0,1,0,1,1,0
43855,1,1,0,35,0,3,0,2,40,1,2,1,2017,45,0,0,0,1,0,1,1,0
43856,1,1,0,41,5610,1,1,2,36,0,2,2,2017,45,0,0,0,0,0,1,0,1
43856,1,1,0,20,5640,1,1,2,39,1,2,2,2017,45,0,0,0,1,0,1,0,1
43859,1,1,0,59,0,2,1,2,40,0,2,1,2017,45,0,0,0,1,0,0,1,0
43859,1,1,0,58,18048,2,1,1,39,0,2,1,2017,45,0,1,0,1,0,0,1,0
43863,1,1,0,62,8820,1,1,1,35,0,2,2,2017,45,0,1,0,0,0,1,0,1
43863,1,1,0,56,0,1,0,1,35,0,2,2,2017,45,0,1,0,0,0,1,0,1
43867,1,1,0,25,0,1,1,2,37,0,2,2,2017,45,0,0,0,0,0,1,0,1
43870,1,1,0,48,4420,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43871,1,1,0,64,0,1,1,1,35,0,2,2,2017,45,0,1,0,0,0,1,0,1
43879,1,1,1,53,10000,1,0,2,40,3,1,2,2017,45,0,0,0,1,0,1,0,1
43880,1,1,1,40,13000,1,0,2,40,1,1,1,2017,45,0,0,0,1,0,1,1,0
43881,1,1,1,26,30500,2,1,2,39,1,1,2,2017,45,0,0,0,1,0,0,0,1
43897,1,1,0,58,0,1,1,2,35,0,2,2,2017,45,0,0,0,0,0,1,0,1
43898,1,1,0,60,9899,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43898,1,1,0,31,0,1,1,2,39,1,2,2,2017,45,0,0,0,1,0,1,0,1
43898,0,2,0,27,0,1,0,1,35,0,2,2,2017,45,0,1,0,0,0,1,0,1
43907,0,2,0,57,0,1,0,2,38,0,2,2,2017,45,0,0,0,0,0,1,0,1
43907,0,2,0,32,8000,1,0,2,38,1,2,2,2017,45,0,0,0,0,0,1,0,1
43910,0,2,0,58,0,1,0,1,39,0,2,1,2017,45,0,1,0,1,0,1,1,0
43912,0,2,0,63,96,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43917,1,1,0,24,16601,2,1,2,40,1,2,2,2017,45,0,0,0,1,0,0,0,1
43923,0,2,0,61,3,1,0,1,41,0,2,1,2017,45,0,1,0,1,0,1,1,0
43926,1,1,0,44,8772,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43931,0,2,0,57,-9844,1,0,1,39,6,2,1,2017,45,0,1,0,1,0,1,1,0
43931,0,2,0,41,2107,1,0,2,43,6,2,1,2017,45,0,0,0,1,0,1,1,0
43934,0,2,0,54,4000,1,0,2,39,1,2,2,2017,45,0,0,0,1,0,1,0,1
43935,1,1,0,54,5880,1,1,2,37,0,2,2,2017,45,0,0,0,0,0,1,0,1
43938,1,1,0,58,8844,2,1,2,43,0,2,2,2017,45,0,0,0,1,0,0,0,1
43938,0,2,0,28,10000,2,0,1,44,3,2,2,2017,45,0,1,0,1,0,0,0,1
43939,1,1,1,64,18001,3,0,1,42,1,1,2,2017,45,0,1,0,1,0,1,0,1
43940,1,1,1,39,19000,1,0,1,36,6,1,2,2017,45,0,1,0,0,0,1,0,1
43940,1,1,0,25,0,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43942,1,1,0,53,3766,1,1,2,36,0,2,2,2017,45,0,0,0,0,0,1,0,1
43948,1,1,0,33,0,1,1,2,42,1,2,2,2017,45,0,0,0,1,0,1,0,1
43957,1,1,0,57,0,1,0,1,39,0,2,2,2017,45,0,1,0,1,0,1,0,1
43959,1,1,0,49,12191,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43959,1,1,1,20,0,1,0,2,39,3,2,2,2017,45,0,0,0,1,0,1,0,1
43963,0,2,0,57,0,1,0,1,38,0,2,2,2017,45,0,1,0,0,0,1,0,1
43963,0,2,0,29,0,1,0,1,36,0,2,2,2017,45,0,1,0,0,0,1,0,1
43965,1,1,0,47,2040,1,1,2,35,0,2,2,2017,45,0,0,0,0,0,1,0,1
43965,0,2,0,26,0,1,0,1,35,0,2,2,2017,45,0,1,0,0,0,1,0,1
43965,0,2,0,24,0,1,0,1,35,0,2,2,2017,45,0,1,0,0,0,1,0,1
43966,1,1,0,45,0,1,1,2,37,6,2,1,2017,45,0,0,0,0,0,1,1,0
43966,1,1,0,21,0,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43974,0,2,0,62,0,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43980,0,2,0,37,0,1,0,2,40,0,2,1,2017,45,0,0,0,1,0,1,1,0
43980,0,2,0,41,25000,1,0,1,41,1,2,1,2017,45,0,1,0,1,0,1,1,0
43985,0,2,0,33,9000,1,0,2,39,1,2,2,2017,45,0,0,0,1,0,1,0,1
43985,0,2,0,33,15000,2,0,1,37,1,2,2,2017,45,0,1,0,0,0,0,0,1
43987,0,2,0,54,4428,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
43990,1,1,0,59,0,2,1,2,39,0,2,2,2017,45,0,0,0,1,0,0,0,1
43990,1,1,0,62,14195,2,1,1,36,0,2,2,2017,45,0,1,0,0,0,0,0,1
43990,0,2,0,35,7172,2,0,1,37,0,2,2,2017,45,0,1,0,0,0,0,0,1
43994,1,1,0,64,16704,3,0,2,38,0,2,2,2017,45,0,0,0,0,0,1,0,1
43998,1,1,0,44,7440,1,1,2,40,4,2,2,2017,45,0,0,0,1,0,1,0,1
44001,1,1,1,27,34725,3,0,1,37,1,1,1,2017,45,0,1,0,0,0,1,1,0
44001,0,2,0,55,0,3,0,2,34,0,2,1,2017,45,0,0,0,0,0,1,1,0
44001,1,1,1,25,0,1,0,2,34,0,1,1,2017,45,0,0,0,0,0,1,1,0
44998,1,1,0,54,0,1,0,2,38,0,2,2,2017,45,0,0,0,0,0,1,0,1
45000,1,1,0,57,16859,2,1,2,36,0,2,1,2017,45,0,0,0,0,0,0,1,0
45000,1,1,1,58,0,2,1,2,39,0,1,1,2017,45,0,0,0,1,0,0,1,0
45002,1,1,1,53,3000,1,1,1,40,0,1,1,2017,45,0,1,0,1,0,1,1,0
45021,1,1,0,38,10001,1,0,2,39,1,2,2,2017,45,0,0,0,1,0,1,0,1
45023,1,1,1,50,15976,3,0,2,39,3,1,1,2017,45,0,0,0,1,0,1,1,0
45033,1,1,0,64,16716,3,1,1,39,0,2,2,2017,45,0,1,0,1,0,1,0,1
45251,1,1,0,61,10311,1,0,2,43,0,2,1,2017,45,0,0,0,1,0,1,1,0
45256,1,1,0,24,34000,3,1,2,40,1,2,2,2017,45,0,0,0,1,0,1,0,1
45272,1,1,1,35,16873,3,0,1,40,1,2,1,2017,45,0,1,0,1,0,1,1,0
45274,1,1,1,31,20000,2,0,2,34,1,1,1,2017,45,0,0,0,0,0,0,1,0
45275,1,1,1,38,32502,2,0,1,39,1,1,2,2017,45,0,1,0,1,0,0,0,1
45275,1,1,0,30,17607,3,1,2,35,1,2,2,2017,45,0,0,0,0,0,1,0,1
45277,1,1,1,36,0,3,0,2,33,0,1,2,2017,45,0,0,0,0,0,1,0,1
45277,1,1,1,36,40000,3,0,1,34,1,1,2,2017,45,0,1,0,0,0,1,0,1
45278,1,1,0,51,8820,1,1,2,35,0,2,2,2017,45,0,0,0,0,0,1,0,1
45279,1,1,0,64,16846,3,0,1,34,0,2,2,2017,45,0,1,0,0,0,1,0,1
45280,1,1,0,53,9240,1,1,2,35,0,2,2,2017,45,0,0,0,0,0,1,0,1
45303,1,1,0,52,0,1,0,1,37,0,2,2,2017,45,0,1,0,0,0,1,0,1
45306,1,1,1,34,21632,3,0,2,43,1,1,1,2017,45,0,0,0,1,0,1,1,0
45311,0,2,0,29,0,1,0,1,44,0,2,2,2017,45,0,1,0,1,0,1,0,1
45311,0,2,0,29,0,1,0,2,44,0,2,2,2017,45,0,0,0,1,0,1,0,1
45315,0,2,0,60,0,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
45318,1,1,0,27,1080,1,1,2,41,0,2,1,2017,45,0,0,0,1,0,1,1,0
45319,0,2,0,39,0,1,0,1,39,6,2,1,2017,45,0,1,0,1,0,1,1,0
45328,1,1,1,37,19001,1,0,2,42,1,1,2,2017,45,0,0,0,1,0,1,0,1
45331,1,1,1,59,4002,1,0,1,43,6,1,2,2017,45,0,1,0,1,0,1,0,1
45336,1,1,0,39,14000,1,1,2,40,1,2,2,2017,45,0,0,0,1,0,1,0,1
45337,1,1,0,32,0,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
45339,1,1,0,32,0,1,1,2,41,0,2,1,2017,45,0,0,0,1,0,1,1,0
44004,1,1,0,58,0,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
44015,1,1,1,36,3693,1,0,2,40,0,2,1,2017,45,0,0,0,1,0,1,1,0
44016,1,1,0,56,12864,2,0,1,39,0,2,2,2017,45,0,1,0,1,0,0,0,1
44022,1,1,0,38,7500,3,1,1,39,1,2,1,2017,45,0,1,0,1,0,1,1,0
44022,1,1,0,35,30001,3,1,2,39,1,2,1,2017,45,0,0,0,1,0,1,1,0
44029,1,1,0,64,20106,3,0,2,43,0,2,1,2017,45,0,0,0,1,0,1,1,0
44031,0,2,0,27,0,1,0,2,43,1,2,1,2017,45,0,0,0,1,0,1,1,0
44033,1,1,0,35,0,1,1,2,37,0,2,1,2017,45,0,0,0,0,0,1,1,0
44033,1,1,0,36,16000,1,1,1,34,1,2,1,2017,45,0,1,0,0,0,1,1,0
44041,1,1,1,29,6000,1,0,2,37,1,2,1,2017,45,0,0,0,0,0,1,1,0
44049,1,1,0,47,12600,2,1,1,39,0,2,1,2017,45,0,1,0,1,0,0,1,0
44049,0,2,0,30,0,1,0,2,36,0,2,1,2017,45,0,0,0,0,0,1,1,0
44056,1,1,1,34,26000,2,0,1,40,1,1,1,2017,45,0,1,0,1,0,0,1,0
44056,1,1,1,30,0,2,0,2,40,0,1,1,2017,45,0,0,0,1,0,0,1,0
44067,0,2,0,39,11988,1,0,1,42,0,2,1,2017,45,0,1,0,1,0,1,1,0
44071,1,1,1,64,14360,2,0,2,39,0,2,1,2017,45,0,0,0,1,0,0,1,0
44081,1,1,1,27,15701,1,0,2,40,1,2,2,2017,45,0,0,0,1,0,1,0,1
44090,0,2,0,44,14000,1,0,2,42,1,2,2,2017,45,0,0,0,1,0,1,0,1
44096,1,1,1,35,35000,2,0,1,33,1,1,1,2017,45,0,1,0,0,0,0,1,0
44096,1,1,1,34,0,2,0,2,33,0,1,1,2017,45,0,0,0,0,0,0,1,0
44102,1,1,1,19,5390,1,0,2,39,0,1,5,2017,45,0,0,0,1,0,1,0,1
44109,0,2,0,34,15000,2,0,2,38,1,2,1,2017,45,0,0,0,0,0,0,1,0
44109,0,2,0,22,15000,2,0,1,38,1,2,1,2017,45,0,1,0,0,0,0,1,0
44145,1,1,1,42,4060,1,0,2,43,0,2,1,2017,45,0,0,0,1,0,1,1,0
44153,0,2,0,40,0,1,0,2,31,0,2,1,2017,45,0,0,0,0,0,1,1,0
44183,1,1,1,24,7500,1,0,2,41,1,2,1,2017,45,0,0,0,1,0,1,1,0
44199,1,1,1,55,2000,1,0,2,44,4,1,1,2017,45,0,0,0,1,0,1,1,0
44204,1,1,1,29,8459,1,0,2,43,0,2,1,2017,45,0,0,0,1,0,1,1,0
44217,1,1,1,29,0,1,0,2,39,1,2,1,2017,45,0,0,0,1,0,1,1,0
44221,0,2,0,56,25346,3,0,1,43,0,2,1,2017,45,0,1,0,1,0,1,1,0
44221,0,2,0,53,0,3,0,2,43,0,2,1,2017,45,0,0,0,1,0,1,1,0
44230,0,2,0,23,20000,2,0,2,39,1,2,1,2017,45,0,0,0,1,0,0,1,0
44230,0,2,0,56,0,2,0,1,34,0,2,1,2017,45,0,1,0,0,0,0,1,0
44244,1,1,1,57,15800,1,0,2,43,3,1,4,2017,45,0,0,0,1,0,1,0,1
44244,1,1,1,57,200,1,0,1,43,0,1,1,2017,45,0,1,0,1,0,1,1,0
44255,1,1,0,39,400,1,1,2,41,0,2,1,2017,45,0,0,0,1,0,1,1,0
44256,1,1,1,39,4000,1,0,2,40,1,1,2,2017,45,0,0,0,1,0,1,0,1
44264,1,1,1,19,7003,1,1,1,38,1,1,2,2017,45,0,1,0,0,0,1,0,1
44270,1,1,1,54,26060,3,0,2,40,3,1,1,2017,45,0,0,0,1,0,1,1,0
44270,1,1,1,52,0,3,0,1,40,4,1,1,2017,45,0,1,0,1,0,1,1,0
44270,1,1,1,20,10,3,0,1,40,0,1,1,2017,45,0,1,0,1,0,1,1,0
44282,1,1,0,46,22200,3,1,2,40,1,1,3,2017,45,0,0,0,1,0,1,0,1
44285,1,1,0,57,733,1,1,2,36,0,2,3,2017,45,0,0,0,0,0,1,0,1
44295,1,1,1,20,6000,1,0,2,40,1,1,1,2017,45,0,0,0,1,0,1,1,0
44299,1,1,0,45,2525,2,1,2,41,0,2,2,2017,45,0,0,0,1,0,0,0,1
44310,1,1,0,34,7740,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
44311,1,1,1,32,26000,3,0,2,41,1,1,2,2017,45,0,0,0,1,0,1,0,1
44315,1,1,1,44,9000,3,0,2,41,1,1,2,2017,45,0,0,0,1,0,1,0,1
44315,1,1,1,40,21600,3,0,1,40,3,1,2,2017,45,0,1,0,1,0,1,0,1
44315,1,2,1,21,900,3,0,1,39,1,2,2,2017,45,0,1,0,1,0,1,0,1
44319,1,1,0,57,13000,1,1,2,39,1,2,1,2017,45,0,0,0,1,0,1,1,0
44329,0,2,0,55,0,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
44343,0,2,0,34,15000,2,0,1,35,6,2,1,2017,45,0,1,0,0,0,0,1,0
44343,1,1,0,31,4136,1,1,2,35,1,2,1,2017,45,0,0,0,0,0,1,1,0
44344,0,1,0,33,8940,1,0,1,40,0,2,1,2017,45,0,1,0,1,0,1,1,0
44344,0,1,0,37,420,1,0,2,39,1,2,1,2017,45,0,0,0,1,0,1,1,0
44353,1,1,1,20,18500,3,0,1,40,1,1,1,2017,45,0,1,0,1,0,1,1,0
44354,1,1,0,33,1600,2,1,2,40,0,2,2,2017,45,0,0,0,1,0,0,0,1
44355,1,1,0,53,10621,1,1,2,40,0,2,1,2017,45,0,0,0,1,0,1,1,0
44356,1,1,0,52,10802,1,0,2,36,0,2,1,2017,45,0,0,0,0,0,1,1,0
44357,1,1,0,54,11688,1,1,1,39,0,2,2,2017,45,0,1,0,1,0,1,0,1
44371,1,1,1,21,10000,1,0,1,39,1,2,1,2017,45,0,1,0,1,0,1,1,0
44372,1,1,0,45,1108,1,1,2,43,0,2,1,2017,45,0,0,0,1,0,1,1,0
44405,1,1,1,58,6356,1,0,1,42,6,2,1,2017,45,0,1,0,1,0,1,1,0
44405,1,1,1,58,1051,1,0,2,40,6,2,3,2017,45,0,0,0,1,0,1,0,1
44405,1,1,0,25,0,1,1,2,40,1,2,3,2017,45,0,0,0,1,0,1,0,1
44406,1,1,1,31,25000,2,0,1,42,6,1,1,2017,45,0,1,0,1,0,0,1,0
44406,1,1,1,34,0,2,0,2,40,0,1,1,2017,45,0,0,0,1,0,0,1,0
44409,0,1,0,22,1300,1,0,2,39,1,1,1,2017,45,0,0,0,1,0,1,1,0
44411,1,1,0,63,8400,2,1,2,37,1,2,2,2017,45,0,0,0,0,0,0,0,1
44411,1,1,0,60,8796,2,1,2,36,0,2,2,2017,45,0,0,0,0,0,0,0,1
44412,0,2,0,29,0,1,0,2,33,0,2,1,2017,45,0,0,0,0,0,1,1,0
44412,0,2,0,38,0,1,0,1,39,6,2,1,2017,45,0,1,0,1,0,1,1,0
44413,0,2,0,53,0,1,0,1,39,0,2,1,2017,45,0,1,0,1,0,1,1,0
44413,0,2,0,54,0,1,0,2,41,0,2,1,2017,45,0,0,0,1,0,1,1,0
44413,0,2,0,24,0,1,0,2,39,0,2,1,2017,45,0,0,0,1,0,1,1,0
44422,1,1,0,61,8820,1,1,2,34,0,2,2,2017,45,0,0,0,0,0,1,0,1
44434,1,1,1,58,77,1,0,2,42,0,1,1,2017,45,0,0,0,1,0,1,1,0
44440,1,1,1,61,7861,1,0,1,39,0,1,1,2017,45,0,1,0,1,0,1,1,0
44453,1,1,0,53,13259,2,0,1,37,0,2,1,2017,45,0,1,0,0,0,0,1,0
44483,0,2,0,62,3050,2,0,2,42,3,2,1,2017,45,0,0,0,1,0,0,1,0
44483,0,2,0,55,1,2,0,1,41,0,2,1,2017,45,0,1,0,1,0,0,1,0
44486,1,1,0,64,0,1,1,2,40,0,2,1,2017,45,0,0,0,1,0,1,1,0
44491,1,1,1,35,900,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
44498,1,1,1,31,27040,3,0,1,39,3,1,1,2017,45,0,1,0,1,0,1,1,0
44498,1,1,1,35,8663,3,0,2,39,1,1,1,2017,45,0,0,0,1,0,1,1,0
44504,1,1,1,23,12262,1,0,2,40,1,1,2,2017,45,0,0,0,1,0,1,0,1
44504,1,1,1,19,12000,1,0,2,39,1,1,2,2017,45,0,0,0,1,0,1,0,1
44510,0,2,0,39,0,1,0,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
44510,0,2,0,45,27505,1,0,1,40,1,2,2,2017,45,0,1,0,1,0,1,0,1
44517,1,1,0,40,12800,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
44517,1,1,0,47,7800,1,1,1,37,0,2,2,2017,45,0,1,0,0,0,1,0,1
44517,1,1,0,20,6000,1,1,2,37,0,2,2,2017,45,0,0,0,0,0,1,0,1
44517,1,1,0,19,5400,1,1,2,37,0,2,2,2017,45,0,0,0,0,0,1,0,1
44517,1,1,0,19,3600,1,1,1,37,0,2,2,2017,45,0,1,0,0,0,1,0,1
44529,1,1,1,20,6001,1,0,2,39,1,1,2,2017,45,0,0,0,1,0,1,0,1
44548,0,2,0,43,2620,1,0,2,43,0,2,1,2017,45,0,0,0,1,0,1,1,0
44550,1,1,1,20,8000,1,0,1,40,1,1,1,2017,45,0,1,0,1,0,1,1,0
44552,1,1,1,22,16701,3,0,2,40,1,1,2,2017,45,0,0,0,1,0,1,0,1
44560,1,1,1,31,12000,1,0,2,44,3,1,4,2017,45,0,0,0,1,0,1,0,1
44561,0,2,0,27,0,1,0,2,44,0,2,4,2017,45,0,0,0,1,0,1,0,1
44561,0,2,0,28,0,1,0,1,44,0,2,4,2017,45,0,1,0,1,0,1,0,1
44584,1,1,1,47,25000,3,0,2,43,1,1,1,2017,45,0,0,0,1,0,1,1,0
44585,1,1,1,28,30000,2,0,2,40,1,2,2,2017,45,0,0,0,1,0,0,0,1
44587,1,1,1,27,9876,1,0,1,43,1,1,1,2017,45,0,1,0,1,0,1,1,0
44589,1,1,0,62,0,1,1,1,40,0,2,1,2017,45,0,1,0,1,0,1,1,0
44590,1,1,0,22,0,1,1,2,40,0,2,2,2017,45,0,0,0,1,0,1,0,1
44591,1,1,1,26,8081,1,0,1,43,0,2,1,2017,45,0,1,0,1,0,1,1,0
44591,1,1,1,26,8001,1,0,2,43,1,2,1,2017,45,0,0,0,1,0,1,1,0
44597,1,1,0,53,4900,1,1,1,39,0,2,1,2017,45,0,1,0,1,0,1,1,0
44610,1,1,0,23,0,1,1,2,43,1,2,2,2017,45,0,0,0,1,0,1,0,1
44614,0,2,0,40,15000,2,0,1,33,1,2,1,2017,45,0,1,0,0,0,0,1,0
44614,0,2,0,36,16000,3,0,1,33,1,2,1,2017,45,0,1,0,0,0,1,1,0
44618,1,1,0,27,1500,1,1,2,39,6,2,1,2017,45,0,0,0,1,0,1,1,0
44618,0,2,0,33,18250,3,0,1,39,1,2,1,2017,45,0,1,0,1,0,1,1,0
44629,1,1,0,58,8820,1,1,1,40,0,2,2,2017,45,0,1,0,1,0,1,0,1
44636,1,1,0,63,13930,1,1,1,40,6,2,1,2017,45,0,1,0,1,0,1,1,0
44639,1,1,0,62,8796,1,1,2,39,0,2,2,2017,45,0,0,0,1,0,1,0,1
44645,1,1,0,46,2218,1,1,2,41,0,2,1,2017,45,0,0,0,1,0,1,1,0
44646,1,1,1,46,8302,1,0,2,39,0,1,2,2017,45,0,0,0,1,0,1,0,1
44648,0,2,0,45,8400,1,0,2,42,6,2,1,2017,45,0,0,0,1,0,1,1,0
44669,1,1,0,26,2004,1,1,2,40,0,2,2,2017,45,0,0,0,1,0,1,0,1
44669,1,1,1,50,12000,1,0,2,39,1,1,2,2017,45,0,0,0,1,0,1,0,1
44685,1,1,1,25,0,1,0,1,41,0,1,1,2017,45,0,1,0,1,0,1,1,0
44688,1,1,1,43,1704,1,0,2,44,0,2,2,2017,45,0,0,0,1,0,1,0,1
44706,1,1,0,25,0,1,1,1,39,0,2,2,2017,45,0,1,0,1,0,1,0,1
44706,1,1,1,31,25000,2,1,2,39,1,1,2,2017,45,0,0,0,1,0,0,0,1
44707,1,1,0,47,6104,1,1,1,40,0,2,2,2017,45,0,1,0,1,0,1,0,1
44709,1,1,1,37,4375,1,0,1,41,1,1,2,2017,45,0,1,0,1,0,1,0,1
44713,1,1,0,47,8160,3,0,1,41,0,2,1,2017,45,0,1,0,1,0,1,1,0
44713,0,1,0,45,12000,3,0,1,39,1,1,1,2017,45,0,1,0,1,0,1,1,0
44735,0,2,0,59,3360,1,0,2,40,0,2,2,2017,45,0,0,0,1,0,1,0,1
